SPECIES_NR,WETNAAM,NEDNAAM,SYNONYM,VALID_NR,GROEP,HIDE,GENUS_WET,GENUS_NED,FAM_NR
6196,Eranthis spec.,Winterakoniet (G),0,6196,1,1,Eranthis,Winterakoniet,50.0
6197,Erica spec.,Dophei (G),0,6197,1,0,Erica,Dophei,112.0
6198,Erigeron spec.,Fijnstraal (G),0,6198,1,0,Erigeron,Fijnstraal,136.0
6199,Eriophorum spec.,Wollegras (G),0,6199,1,0,Eriophorum,Wollegras,43.0
6200,Erodium spec.,Reigersbek (G),0,6200,1,0,Erodium,Reigersbek,69.0
6201,Erophila spec.,Vroegeling (G),0,6201,1,0,Erophila,Vroegeling,97.0
6202,Erucastrum spec.,Schijnraket (G),0,6202,1,1,Erucastrum,Schijnraket,97.0
6203,Eryngium spec.,Kruisdistel (G),0,6203,1,0,Eryngium,Kruisdistel,131.0
6204,Erysimum spec.,Steenraket (G),0,6204,1,0,Erysimum,Steenraket,97.0
6205,Euonymus spec.,Kardinaalsmuts (G),0,6205,1,0,Euonymus,Kardinaalsmuts,72.0
6206,Eupatorium spec.,Koninginnenkruid (G),0,6206,1,0,Eupatorium,Koninginnenkruid,136.0
6207,Euphorbia spec.,Wolfsmelk (G),0,6207,1,0,Euphorbia,Wolfsmelk,76.0
6208,Euphrasia spec.,Ogentroost (G),0,6208,1,0,Euphrasia,Ogentroost,126.0
6209,Fagopyrum spec.,Boekweit (G),0,6209,1,0,Fagopyrum,Boekweit,57.0
6210,Fagus spec.,Beuk (G),0,6210,1,1,Fagus,Beuk,91.0
6211,Festuca spec.,Zwenkgras (G),0,6211,1,0,Festuca,Zwenkgras,44.0
6212,Festulolium (x),Zwenkgras x Raaigras,0,6212,1,0,Festulolium,,44.0
6214,Filago spec.,Viltkruid (G),0,6214,1,0,Filago,Viltkruid,136.0
6215,Filipendula spec.,Spirea (G),0,6215,1,0,Filipendula,Spirea,83.0
6216,Fragaria spec.,Aardbei (G),0,6216,1,0,Fragaria,Aardbei,83.0
6218,Fraxinus spec.,Es (G),0,6218,1,0,Fraxinus,Es,119.0
6219,Fritillaria spec.,Kievitsbloem (G),0,6219,1,1,Fritillaria,Kievitsbloem,33.0
6220,Fumaria spec.,Duivenkervel (G),0,6220,1,0,Fumaria,Duivenkervel,51.0
6221,Gagea spec.,Geelster (G),0,6221,1,0,Gagea,Geelster,33.0
6222,Galanthus spec.,Sneeuwklokje (G),0,6222,1,0,Galanthus,Sneeuwklokje,38.0
6223,Galeopsis spec.,Hennepnetel (G),0,6223,1,0,Galeopsis,Hennepnetel,123.0
6224,Galinsoga spec.,Knopkruid (G),0,6224,1,0,Galinsoga,Knopkruid,136.0
6225,Galium spec.,Walstro (G),0,6225,1,0,Galium,Walstro,114.0
6226,Genista spec.,Heidebrem (G),0,6226,1,0,Genista,Heidebrem,81.0
6227,Gentiana spec.,Gentiaan (G),0,6227,1,0,Gentiana,Gentiaan,115.0
6228,Gentianella spec.,Baardgentiaan (G),0,6228,1,0,Gentianella,Baardgentiaan,115.0
6229,Geranium spec.,Ooievaarsbek (G),0,6229,1,0,Geranium,Ooievaarsbek,69.0
6230,Geum spec.,Nagelkruid (G),0,6230,1,0,Geum,Nagelkruid,83.0
6231,Glaucium spec.,Hoornpapaver (G),0,6231,1,1,Glaucium,Hoornpapaver,51.0
6232,Glaux spec.,Melkkruid (G),0,6232,1,1,Glaux,Melkkruid,109.0
6233,Glechoma spec.,Hondsdraf (G),0,6233,1,1,Glechoma,Hondsdraf,123.0
6234,Glyceria spec.,Vlotgras (G),0,6234,1,0,Glyceria,Vlotgras,44.0
6235,Gnaphalium spec.,Droogbloem (G),0,6235,1,0,Gnaphalium,Droogbloem,136.0
6236,Goodyera spec.,Dennenorchis (G),0,6236,1,1,Goodyera,Dennenorchis,35.0
6237,Gratiola spec.,Genadekruid (G),0,6237,1,1,Gratiola,Genadekruid,127.0
6238,Gymnadenia spec.,Muggenorchis (G),0,6238,1,1,Gymnadenia,Muggenorchis,35.0
6239,Gypsophila spec.,Gipskruid (G),0,6239,1,0,Gypsophila,Gipskruid,58.0
6240,Atriplex (Halimione) spec.,Zoutmelde,0,6240,1,0,Atriplex,Melde,59.0
6240,Atriplex pedunculata/portulacoides,Gesteelde/Gewone zoutmelde,1,6240,1,1,Atriplex,Melde,59.0
6241,Hammarbya spec.,Veenmosorchis (G),0,6241,1,1,Hammarbya,Veenmosorchis,35.0
6242,Hedera spec.,Klimop (G),0,6242,1,0,Hedera,Klimop,130.0
6243,Helianthemum spec.,Zonneroosje (G),0,6243,1,1,Helianthemum,Zonneroosje,99.0
6244,Helianthus spec.,Zonnebloem (G),0,6244,1,0,Helianthus,Zonnebloem,136.0
6245,Helichrysum spec.,Strobloem (G),0,6245,1,1,Helichrysum,Strobloem,136.0
6246,Helictotrichon spec.,Veldhaver (G),0,6246,1,0,Helictotrichon,Veldhaver,44.0
6247,Helleborus spec.,Nieskruid (G),0,6247,1,0,Helleborus,Nieskruid,50.0
6248,Heracleum spec.,Berenklauw (G),0,6248,1,0,Heracleum,Berenklauw,131.0
6249,Herminium spec.,Honingorchis (G),0,6249,1,1,Herminium,Honingorchis,35.0
6250,Herniaria spec.,Breukkruid (G),0,6250,1,0,Herniaria,Breukkruid,58.0
6251,Hieracium spec.,Havikskruid (G),0,6251,1,0,Hieracium,Havikskruid,136.0
6252,Hierochloe spec.,Veenreukgras (G),0,6252,1,1,Hierochloe,Veenreukgras,44.0
6253,Himantoglossum spec.,Bokkenorchis (G),0,6253,1,1,Himantoglossum,Bokkenorchis,35.0
6254,Hippocrepis spec.,Paardenhoefklaver (G),0,6254,1,1,Hippocrepis,Paardenhoefklaver,81.0
6255,Hippophae spec.,Duindoorn (G),0,6255,1,1,Hippophae,Duindoorn,84.0
6256,Hippuris spec.,Lidsteng (G),0,6256,1,1,Hippuris,Lidsteng,127.0
6257,Hirschfeldia spec.,Grijze mosterd (G),0,6257,1,1,Hirschfeldia,Grijze mosterd,97.0
6258,Holcus spec.,Witbol (G),0,6258,1,0,Holcus,Witbol,44.0
6259,Holosteum spec.,Heelbeen (G),0,6259,1,1,Holosteum,Heelbeen,58.0
6260,Honckenya spec.,Zeepostelein (G),0,6260,1,1,Honckenya,Zeepostelein,58.0
6261,Hordeum spec.,Gerst (G),0,6261,1,0,Hordeum,Gerst,44.0
6262,Hottonia spec.,Waterviolier (G),0,6262,1,1,Hottonia,Waterviolier,109.0
6263,Humulus spec.,Hop (G),0,6263,1,1,Humulus,Hop,87.0
6265,Hydrocharis spec.,Kikkerbeet (G),0,6265,1,1,Hydrocharis,Kikkerbeet,24.0
6266,Hydrocotyle spec.,Waternavel (G),0,6266,1,0,Hydrocotyle,Waternavel,130.0
6267,Hyoscyamus spec.,Bilzekruid (G),0,6267,1,1,Hyoscyamus,Bilzekruid,117.0
6268,Hypericum spec.,Hertshooi (G),0,6268,1,0,Hypericum,Hertshooi,77.0
6269,Hypochaeris spec.,Biggenkruid (G),0,6269,1,0,Hypochaeris,Biggenkruid,136.0
6270,Iberis spec.,Scheefbloem (G),0,6270,1,0,Iberis,Scheefbloem,97.0
6271,Ilex spec.,Hulst (G),0,6271,1,1,Ilex,Hulst,129.0
6272,Illecebrum spec.,Grondster (G),0,6272,1,1,Illecebrum,Grondster,58.0
6273,Impatiens spec.,Springzaad (G),0,6273,1,0,Impatiens,Springzaad,107.0
6274,Inula spec.,Alant (G),0,6274,1,0,Inula,Alant,136.0
6275,Iris spec.,Lis (G),0,6275,1,0,Iris,Lis,36.0
6276,Isatis spec.,Wede (G),0,6276,1,1,Isatis,Wede,97.0
6277,Isoetes spec.,Biesvaren (G),0,6277,1,0,Isoetes,Biesvaren,2.0
6278,Jasione spec.,Zandblauwtje (G),0,6278,1,1,Jasione,Zandblauwtje,134.0
6279,Juncus spec.,Rus (G),0,6279,1,0,Juncus,Rus,42.0
6280,Juniperus spec.,Juniperus (G),0,6280,1,1,Juniperus,Juniperus,18.0
6281,Knautia spec.,Knautia (G),0,6281,1,0,Knautia,Knautia,133.0
6282,Koeleria spec.,Fakkelgras (G),0,6282,1,0,Koeleria,Fakkelgras,44.0
6283,Lactuca spec.,Sla (G),0,6283,1,0,Lactuca,Sla,136.0
6284,Lamium spec.,Dovenetel (G),0,6284,1,0,Lamium,Dovenetel,123.0
6285,Lappula spec.,Stekelzaad (G),0,6285,1,1,Lappula,Stekelzaad,113.0
6286,Lapsana spec.,Akkerkool (G),0,6286,1,1,Lapsana,Akkerkool,136.0
6287,Lathraea spec.,Schubwortel (G),0,6287,1,0,Lathraea,Schubwortel,126.0
6288,Lathyrus spec.,Lathyrus (G),0,6288,1,0,Lathyrus,Lathyrus,81.0
6289,Leersia spec.,Rijstgras (G),0,6289,1,1,Leersia,Rijstgras,44.0
6290,Legousia spec.,Spiegelklokje (G),0,6290,1,0,Legousia,Spiegelklokje,134.0
6291,Lemna spec.,Eendenkroos (G),0,6291,1,0,Lemna,Eendenkroos,22.0
6292,Leontodon spec.,Leeuwentand (G),0,6292,1,0,Leontodon,Leeuwentand,136.0
6293,Leonurus spec.,Hartgespan (G),0,6293,1,1,Leonurus,Hartgespan,123.0
6294,Lepidium spec.,Kruidkers (G),0,6294,1,0,Lepidium,Kruidkers,97.0
6295,Leucojum spec.,Narcisklokje (G),0,6295,1,0,Leucojum,Narcisklokje,38.0
6296,Pseudorchis spec.,Witte muggenorchis (G),0,6296,1,1,Pseudorchis,Witte muggenorchis,35.0
6297,Ligustrum spec.,Liguster (G),0,6297,1,0,Ligustrum,Liguster,119.0
6298,Lilium spec.,Lelie (G),0,6298,1,0,Lilium,Lelie,33.0
6299,Limonium spec.,Lamsoor (G),0,6299,1,0,Limonium,Lamsoor,56.0
6300,Limosella spec.,Slijkgroen (G),0,6300,1,1,Limosella,Slijkgroen,127.0
6301,Linaria spec.,Vlasleeuwenbek (G),0,6301,1,0,Linaria,Vlasleeuwenbek,127.0
6302,Linnaea spec.,Linnaeusklokje (G),0,6302,1,1,Linnaea,Linnaeusklokje,133.0
6303,Linum spec.,Vlas (G),0,6303,1,0,Linum,Vlas,78.0
6304,Liparis spec.,Groenknolorchis (G),0,6304,1,1,Liparis,Groenknolorchis,35.0
6305,Listera spec.,Keverorchis (G),0,6305,1,1,Listera,Keverorchis,35.0
6306,Lithospermum spec.,Parelzaad (G),0,6306,1,0,Lithospermum,Parelzaad,113.0
6307,Littorella spec.,Oeverkruid (G),0,6307,1,1,Littorella,Oeverkruid,127.0
6308,Lobelia spec.,Lobelia (G),0,6308,1,0,Lobelia,Lobelia,134.0
6309,Lolium spec.,Raaigras (G),0,6309,1,0,Lolium,Raaigras,44.0
6310,Lonicera spec.,Kamperfoelie (G),0,6310,1,0,Lonicera,Kamperfoelie,133.0
6311,Lotus spec.,Rolklaver (G),0,6311,1,0,Lotus,Rolklaver,81.0
6312,Ludwigia spec.,Waterlepeltje (G),0,6312,1,0,Ludwigia,Waterlepeltje,71.0
6313,Lupinus spec.,Lupine (G),0,6313,1,0,Lupinus,Lupine,81.0
6314,Luronium spec.,Drijvende waterweegbree (G),0,6314,1,1,Luronium,Drijvende waterweegbree,25.0
6315,Luzula spec.,Veldbies (G),0,6315,1,0,Luzula,Veldbies,42.0
6316,Lychnis spec.,Koekoeksbloem (G),0,6316,1,1,Lychnis,Koekoeksbloem,58.0
6317,Lycium spec.,Boksdoorn (G),0,6317,1,1,Lycium,Boksdoorn,117.0
6319,Lycopodium spec.,Wolfsklauw (G),0,6319,1,0,Lycopodium,Wolfsklauw,1.0
6321,Lycopus spec.,Wolfspoot (G),0,6321,1,1,Lycopus,Wolfspoot,123.0
6322,Lysimachia spec.,Wederik (G),0,6322,1,0,Lysimachia,Wederik,109.0
6323,Lythrum spec.,Kattenstaart (G),0,6323,1,0,Lythrum,Kattenstaart,70.0
6324,Mahonia spec.,Mahonie (G),0,6324,1,1,Mahonia,Mahonie,49.0
6325,Maianthemum spec.,Dalkruid (G),0,6325,1,1,Maianthemum,Dalkruid,37.0
6326,Malcolmia spec.,Zeeviolier (G),0,6326,1,1,Malcolmia,Zeeviolier,97.0
6327,Malus spec.,Appel (G),0,6327,1,0,Malus,Appel,83.0
6328,Malva spec.,Kaasjeskruid (G),0,6328,1,0,Malva,Kaasjeskruid,98.0
6329,Marrubium spec.,Malrove (G),0,6329,1,1,Marrubium,Malrove,123.0
6330,Matricaria/Tripleurospermum spec.,Kamille (G),0,6330,1,0,Matricaria/Tripleurospermum,,136.0
6331,Medicago spec.,Rupsklaver (G),0,6331,1,0,Medicago,Rupsklaver,81.0
6332,Melampyrum spec.,Zwartkoren (G),0,6332,1,1,Melampyrum,Zwartkoren,126.0
6334,Melica spec.,Parelgras (G),0,6334,1,1,Melica,Parelgras,44.0
6335,Melilotus spec.,Honingklaver (G),0,6335,1,0,Melilotus,Honingklaver,81.0
6336,Mentha spec.,Munt (G),0,6336,1,0,Mentha,Munt,123.0
6337,Menyanthes spec.,Waterdrieblad (G),0,6337,1,1,Menyanthes,Waterdrieblad,135.0
6338,Mercurialis spec.,Bingelkruid (G),0,6338,1,0,Mercurialis,Bingelkruid,76.0
6339,Mespilus spec.,Mispel (G),0,6339,1,1,Mespilus,Mispel,83.0
6340,Mibora spec.,Dwerggras (G),0,6340,1,1,Mibora,Dwerggras,44.0
6341,Milium spec.,Gierstgras (G),0,6341,1,1,Milium,Gierstgras,44.0
6342,Mimulus spec.,Maskerbloem (G),0,6342,1,0,Mimulus,Maskerbloem,124.0
6343,Minuartia spec.,Veldmuur (G),0,6343,1,0,Minuartia,Veldmuur,58.0
6344,Moehringia spec.,Drienerfmuur (G),0,6344,1,1,Moehringia,Drienerfmuur,58.0
6345,Moenchia spec.,Kruismuur (G),0,6345,1,1,Moenchia,Kruismuur,58.0
6346,Molinia spec.,Pijpenstrootje (G),0,6346,1,1,Molinia,Pijpenstrootje,44.0
6347,Moneses spec.,Eenbloemig wintergroen (G),0,6347,1,1,Moneses,Eenbloemig wintergroen,112.0
6348,Monotropa spec.,Stofzaad (G),0,6348,1,1,Monotropa,Stofzaad,112.0
6349,Montia spec.,Bronkruid (G),0,6349,1,0,Montia,Bronkruid,60.0
6350,Muscari spec.,Druifhyacint (G),0,6350,1,0,Muscari,Druifhyacint,37.0
6351,Mycelis spec.,Muursla (G),0,6351,1,1,Mycelis,Muursla,136.0
6352,Myosotis spec.,Vergeet-mij-nietje (G),0,6352,1,0,Myosotis,Vergeet-mij-nietje,113.0
6354,Myosurus spec.,Muizenstaart (G),0,6354,1,1,Myosurus,Muizenstaart,50.0
6355,Myrica spec.,Gagel (G),0,6355,1,1,Myrica,Gagel,92.0
6356,Myriophyllum spec.,Vederkruid (G),0,6356,1,0,Myriophyllum,Vederkruid,66.0
6357,Myrrhis spec.,Roomse kervel (G),0,6357,1,1,Myrrhis,Roomse kervel,131.0
6358,Najas spec.,Nimfkruid (G),0,6358,1,0,Najas,Nimfkruid,24.0
6359,Narcissus spec.,Narcis (G),0,6359,1,0,Narcissus,Narcis,38.0
6360,Nardus spec.,Borstelgras (G),0,6360,1,1,Nardus,Borstelgras,44.0
6361,Narthecium spec.,Beenbreek (G),0,6361,1,1,Narthecium,Beenbreek,31.0
6362,Nasturtium spec.,Witte kers,0,5201,1,1,Nasturtium,,97.0
6363,Neottia spec.,Vogelnestje (G),0,6363,1,1,Neottia,Vogelnestje,35.0
6364,Nepeta spec.,Kattenkruid (G),0,6364,1,0,Nepeta,Kattenkruid,123.0
6365,Nigella spec.,Nigelle (G),0,6365,1,1,Nigella,Nigelle,50.0
6366,Nuphar spec.,Plomp (G),0,6366,1,0,Nuphar,Plomp,20.0
6367,Nymphaea spec.,Waterlelie (G),0,6367,1,0,Nymphaea,Waterlelie,20.0
6368,Nymphoides spec.,Watergentiaan (G),0,6368,1,1,Nymphoides,Watergentiaan,135.0
6369,Odontites spec.,Helmogentroost (G),0,6369,1,1,Odontites,Helmogentroost,126.0
6370,Oenanthe spec.,Torkruid (G),0,6370,1,0,Oenanthe,Torkruid,131.0
6371,Oenothera spec.,Teunisbloem (G),0,6371,1,0,Oenothera,Teunisbloem,71.0
6372,Omphalodes spec.,Amerikaans vergeet-mij-nietje (G),0,6372,1,1,Omphalodes,Amerikaans vergeet-mij-nietje,113.0
6373,Onobrychis spec.,Esparcette (G),0,6373,1,1,Onobrychis,Esparcette,81.0
6374,Ononis spec.,Stalkruid (G),0,6374,1,1,Ononis,Stalkruid,81.0
6375,Onopordum spec.,Wegdistel (G),0,6375,1,1,Onopordum,Wegdistel,136.0
6376,Ophioglossum spec.,Addertong (G),0,6376,1,1,Ophioglossum,Addertong,3.0
6377,Ophrys spec.,Spiegelorchis (G),0,6377,1,0,Ophrys,Spiegelorchis,35.0
6379,Origanum spec.,Marjolein (G),0,6379,1,0,Origanum,Marjolein,123.0
6380,Ornithogalum spec.,Vogelmelk (G),0,6380,1,0,Ornithogalum,Vogelmelk,37.0
6381,Ornithopus spec.,Vogelpootje (G),0,6381,1,0,Ornithopus,Vogelpootje,81.0
6382,Orobanche spec.,Bremraap (G),0,6382,1,0,Orobanche,Bremraap,126.0
6383,Orthilia spec.,Eenzijdig wintergroen (G),0,6383,1,1,Orthilia,Eenzijdig wintergroen,112.0
6384,Osmunda spec.,Koningsvaren (G),0,6384,1,1,Osmunda,Koningsvaren,5.0
6385,Oxalis spec.,Klaverzuring (G),0,6385,1,0,Oxalis,Klaverzuring,80.0
6386,Oxycoccus spec.,Veenbes (G),1,6386,1,0,Oxycoccus,Veenbes,112.0
6386,Vaccinium oxycoccus/macrocarpon,Kleine veenbes/Cranberry,0,6386,1,0,Vaccinium,Bosbes,112.0
6387,Papaver spec.,Klaproos (G),0,6387,1,0,Papaver,Klaproos,51.0
6388,Parapholis spec.,Dunstaart (G),0,6388,1,1,Parapholis,Dunstaart,44.0
6389,Parietaria spec.,Glaskruid (G),0,6389,1,0,Parietaria,Glaskruid,89.0
6390,Paris spec.,Eenbes (G),0,6390,1,1,Paris,Eenbes,32.0
6391,Parnassia spec.,Parnassia (G),0,6391,1,1,Parnassia,Parnassia,73.0
6392,Parthenocissus spec.,Wilde wingerd (G),0,6392,1,0,Parthenocissus,Wilde wingerd,67.0
6393,Pastinaca spec.,Pastinaak (G),0,6393,1,1,Pastinaca,Pastinaak,131.0
6394,Pedicularis spec.,Kartelblad (G),0,6394,1,0,Pedicularis,Kartelblad,126.0
6395,Pentaglottis spec.,Overblijvende ossentong (G),0,6395,1,1,Pentaglottis,Overblijvende ossentong,113.0
6397,Petasites spec.,Hoefblad (G),0,6397,1,0,Petasites,Hoefblad,136.0
6398,Petrorhagia spec.,Mantelanjer (G),0,6398,1,0,Petrorhagia,Mantelanjer,58.0
6399,Petroselinum spec.,Peterselie (G),0,6399,1,1,Petroselinum,Peterselie,131.0
6400,Peucedanum spec.,Varkenskervel (G),0,6400,1,1,Peucedanum,Varkenskervel,131.0
6401,Phalaris spec.,Kanariegras (G),0,6401,1,1,Phalaris,Kanariegras,44.0
6402,Phleum spec.,Doddegras (G),0,6402,1,0,Phleum,Doddegras,44.0
6403,Phragmites spec.,Riet (G),0,6403,1,1,Phragmites,Riet,44.0
6405,Phyteuma spec.,Rapunzel (G),0,6405,1,1,Phyteuma,Rapunzel,134.0
6406,Phytolacca spec.,Karmozijnbes (G),0,6406,1,0,Phytolacca,Karmozijnbes,61.0
6407,Picris spec.,Bitterkruid (G),0,6407,1,1,Picris,Bitterkruid,136.0
6408,Pilularia spec.,Pilvaren (G),0,6408,1,1,Pilularia,Pilvaren,7.0
6409,Pimpinella spec.,Bevernel (G),0,6409,1,0,Pimpinella,Bevernel,131.0
6410,Pinguicula spec.,Vetblad (G),0,6410,1,1,Pinguicula,Vetblad,128.0
6411,Pinus spec.,Den (G),0,6411,1,0,Pinus,Den,17.0
6412,Plantago spec.,Weegbree (G),0,6412,1,0,Plantago,Weegbree,127.0
6413,Platanthera spec.,Nachtorchis (G),0,6413,1,1,Platanthera,Nachtorchis,35.0
6414,Poa spec.,Beemdgras (G),0,6414,1,0,Poa,Beemdgras,44.0
6415,Polygala spec.,Vleugeltjesbloem (G),0,6415,1,0,Polygala,Vleugeltjesbloem,82.0
6416,Polygonatum spec.,Salomonszegel (G),0,6416,1,0,Polygonatum,Salomonszegel,37.0
6417,Persicaria/Fallopia/Polygonum spec.,Duizendknopen/Varkensgras (G),0,6417,1,1,Persicaria/Fallopia/Polygonum,,57.0
6417,Polygonum s.l. spec.,,1,6417,1,1,Polygonum,Varkensgras,57.0
6418,Polypodium spec.,Eikvaren (G),0,6418,1,0,Polypodium,Eikvaren,10.0
6419,Polystichum spec.,Naaldvaren (G),0,6419,1,0,Polystichum,Naaldvaren,11.0
6420,Populus spec.,Populier (G),0,6420,1,0,Populus,Populier,74.0
6421,Portulaca spec.,Postelein (G),0,6421,1,0,Portulaca,Postelein,60.0
6422,Potamogeton spec.,Fonteinkruid (G),0,6422,1,0,Potamogeton,Fonteinkruid,29.0
6423,Potentilla spec.,Ganzerik (G),0,6423,1,0,Potentilla,Ganzerik,83.0
6424,Primula spec.,Sleutelbloem (G),0,6424,1,0,Primula,Sleutelbloem,109.0
6425,Prunella spec.,Brunel (G),0,6425,1,0,Prunella,Brunel,123.0
6426,Prunus spec.,Prunus (G),0,6426,1,0,Prunus,Prunus,83.0
6427,Pteridium spec.,Adelaarsvaren (G),0,6427,1,1,Pteridium,Adelaarsvaren,8.0
6428,Puccinellia spec.,Kweldergras (G),0,6428,1,0,Puccinellia,Kweldergras,44.0
6430,Pulicaria spec.,Vlooienkruid (G),0,6430,1,1,Pulicaria,Vlooienkruid,136.0
6431,Pulmonaria spec.,Longkruid (G),0,6431,1,0,Pulmonaria,Longkruid,113.0
6432,Pulsatilla spec.,Wildemanskruid (G),0,6432,1,1,Pulsatilla,Wildemanskruid,50.0
6433,Pyrola spec.,Wintergroen (G),0,6433,1,0,Pyrola,Wintergroen,112.0
6434,Pyrus spec.,Peer (G),0,6434,1,0,Pyrus,Peer,83.0
6435,Quercus spec.,Eik (G),0,6435,1,0,Quercus,Eik,91.0
6436,Radiola spec.,Dwergvlas (G),0,6436,1,1,Radiola,Dwergvlas,78.0
6437,Ranunculus spec.,Boterbloem (G),0,6437,1,0,Ranunculus,Boterbloem,50.0
6438,Raphanus spec.,Radijs (G),0,6438,1,0,Raphanus,Radijs,97.0
6439,Rapistrum spec.,Bolletjesraket (G),0,6439,1,1,Rapistrum,Bolletjesraket,97.0
6440,Reseda spec.,Reseda (G),0,6440,1,0,Reseda,Reseda,96.0
6441,Rhamnus spec.,Vuilboom (G),0,6441,1,1,Rhamnus,Vuilboom,85.0
6442,Rhinanthus spec.,Ratelaar (G),0,6442,1,0,Rhinanthus,Ratelaar,126.0
6443,Rhododendron spec.,Rododendron (G),0,6443,1,0,Rhododendron,Rododendron,112.0
6445,Rhynchospora spec.,Snavelbies (G),0,6445,1,0,Rhynchospora,Snavelbies,43.0
6446,Ribes spec.,Ribes (G),0,6446,1,0,Ribes,Ribes,63.0
6447,Robinia spec.,Robinia (G),0,6447,1,1,Robinia,Robinia,81.0
6449,Rorippa spec.,Waterkers (G),0,6449,1,0,Rorippa,Waterkers,97.0
6450,Rosa spec.,Roos (G),0,6450,1,0,Rosa,Roos,83.0
6451,Rubia spec.,Meekrap (G),0,6451,1,1,Rubia,Meekrap,114.0
6452,Rubus spec.,Braam (G),0,6452,1,0,Rubus,Braam,83.0
6453,Rudbeckia spec.,Rudbeckia (G),0,6453,1,0,Rudbeckia,Rudbeckia,136.0
6454,Rumex spec.,Zuring (G),0,6454,1,0,Rumex,Zuring,57.0
6455,Ruppia spec.,Ruppia (G),0,6455,1,0,Ruppia,Ruppia,28.0
6456,Sagina spec.,Vetmuur (G),0,6456,1,0,Sagina,Vetmuur,58.0
6457,Sagittaria spec.,Pijlkruid (G),0,6457,1,0,Sagittaria,Pijlkruid,25.0
6458,Salicornia spec.,Zeekraal (G),0,6458,1,0,Salicornia,Zeekraal,59.0
6459,Salix spec.,Wilg (G),0,6459,1,0,Salix,Wilg,74.0
6460,Salsola spec.,Loogkruid (G),0,6460,1,0,Salsola,Loogkruid,59.0
6461,Salvia spec.,Salie (G),0,6461,1,0,Salvia,Salie,123.0
6462,Salvinia spec.,Vlotvaren (G),0,6462,1,0,Salvinia,Vlotvaren,6.0
6463,Sambucus spec.,Vlier (G),0,6463,1,0,Sambucus,Vlier,132.0
6464,Samolus spec.,Waterpunge (G),0,6464,1,1,Samolus,Waterpunge,109.0
6465,Sanguisorba spec.,Pimpernel (G),0,6465,1,1,Sanguisorba,Pimpernel,83.0
6466,Sanicula spec.,Heelkruid (G),0,6466,1,1,Sanicula,Heelkruid,131.0
6467,Saponaria spec.,Zeepkruid (G),0,6467,1,0,Saponaria,Zeepkruid,58.0
6469,Satureja s.l. spec.,,0,6469,1,1,Satureja,Bonenkruid,123.0
6470,Saxifraga spec.,Steenbreek (G),0,6470,1,0,Saxifraga,Steenbreek,64.0
6471,Scabiosa spec.,Scabiosa (G),0,6471,1,1,Scabiosa,Scabiosa,133.0
6472,Scandix spec.,Naaldenkervel (G),0,6472,1,1,Scandix,Naaldenkervel,131.0
6473,Scheuchzeria spec.,Veenbloembies (G),0,6473,1,1,Scheuchzeria,Veenbloembies,26.0
6474,Schoenus spec.,Knopbies (G),0,6474,1,1,Schoenus,Knopbies,43.0
6475,Scilla s.l. spec.,Sterhyacint (G),0,6475,1,0,Scilla,Sterhyacint,37.0
6476,Cyperaceae spec.,Biezen (groep genera),0,6476,1,0,Cyperaceae,,43.0
6476,Scirpus s.l. spec.,Biezen (groep genera),1,6476,1,1,Scirpus,Bosbies,43.0
6477,Scleranthus spec.,Hardbloem (G),0,6477,1,0,Scleranthus,Hardbloem,58.0
6478,Scorzonera spec.,Schorseneer (G),0,6478,1,1,Scorzonera,Schorseneer,136.0
6479,Scrophularia spec.,Helmkruid (G),0,6479,1,0,Scrophularia,Helmkruid,120.0
6480,Scutellaria spec.,Glidkruid (G),0,6480,1,0,Scutellaria,Glidkruid,123.0
6481,Sedum spec.,Vetkruid (G),0,6481,1,0,Sedum,Vetkruid,65.0
6482,Selinum spec.,Karwijselie (G),0,6482,1,1,Selinum,Karwijselie,131.0
6483,Senecio s.l. spec.,Kruiskruid (G),0,6483,1,0,Senecio,Kruiskruid,136.0
6484,Serratula spec.,Zaagblad (G),0,6484,1,1,Serratula,Zaagblad,136.0
6485,Seseli spec.,Seselie (G),0,6485,1,1,Seseli,Seselie,131.0
6486,Sesleria spec.,Blauwgras (G),0,6486,1,1,Sesleria,Blauwgras,44.0
6487,Setaria spec.,Naaldaar (G),0,6487,1,0,Setaria,Naaldaar,44.0
6488,Sherardia spec.,Blauw walstro (G),0,6488,1,1,Sherardia,Blauw walstro,114.0
6490,Silaum spec.,Weidekervel (G),0,6490,1,1,Silaum,Weidekervel,131.0
6491,Silene spec.,Silene (G),0,6491,1,0,Silene,Silene,58.0
6492,Sinapis spec.,Mosterd (G),0,6492,1,0,Sinapis,Mosterd,97.0
6493,Sisymbrium spec.,Raket (G),0,6493,1,0,Sisymbrium,Raket,97.0
6494,Sium spec.,Grote watereppe (G),0,6494,1,1,Sium,Grote watereppe,131.0
6495,Smyrnium spec.,Zwartmoeskervel (G),0,6495,1,0,Smyrnium,Zwartmoeskervel,131.0
6496,Solanum spec.,Nachtschade (G),0,6496,1,0,Solanum,Nachtschade,117.0
6497,Solidago spec.,Guldenroede (G),0,6497,1,0,Solidago,Guldenroede,136.0
6498,Sonchus spec.,Melkdistel (G),0,6498,1,0,Sonchus,Melkdistel,136.0
6499,Sorbus spec.,Lijsterbes (G),0,6499,1,0,Sorbus,Lijsterbes,83.0
